Lead Origin,Lead Source,Do Not Email,Do Not Call,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Specialization,What is your current occupation,Lead Profile,City,A free copy of Mastering The Interview,Last Notable Activity,ttspow_pvps,tttspow_totalvisits,pvps_totalvisits,Time_Per_Page,Time_Per_Visit,Engagement_Score,Engagement_Level,Converted
0,2,0,0,-0.7115798344430262,1.2439626657460463,-0.4461857394941374,3,10,0,0,1,0,1,0.3752793938386995,0.024832315680612945,-0.6556590419358611,1.4799807720237574,1.9735902470488849,1.2408337066869783,-0.4243447238583948,0
0,2,0,0,-1.109601304779299,-0.7681809451319453,-1.0328456245462296,0,10,0,0,1,0,2,-0.7766954264646607,-0.7629470430891495,-0.8646931836935975,-0.4867663680276745,-0.3664311635546915,-0.7718089416166221,-1.3681512101840796,0
1,1,0,0,-1.109601304779299,-1.0626409857482368,-1.0328456245462296,0,5,3,0,0,1,2,-0.8551731055601798,-0.8166140978076952,-0.8646931836935975,-0.9530293485471847,-0.9211874589465637,-1.0660761880292422,-1.3681512101840796,0
1,1,1,0,-1.109601304779299,-0.6354921613974436,-1.0328456245462296,1,6,3,0,3,0,2,-0.7413320278598898,-0.7387637406542493,-0.8646931836935975,-0.27666021013925324,-0.11644838847069974,-0.63920703428254,-1.3681512101840796,0
1,1,1,0,2.27358119307902,-0.5191622688082914,-0.7395156820201835,7,3,3,0,0,1,5,-0.6374217675760081,0.13001311736665147,0.05854094240307135,-0.26572317726286965,-0.7317027983806156,-0.5147792171265864,-0.4243447238583948,0
1,2,0,0,2.27358119307902,-0.60459203367845,0.2871391168209778,3,5,3,0,2,1,1,-0.4562449034912912,-0.017902561224895617,1.2169384779771935,-0.6147601273859714,-0.7623595248749342,-0.5985636414524019,0.51946176246729,0
1,1,0,0,0.4824845765657923,-0.2919554473451036,1.313793915662139,8,9,4,0,0,1,6,0.1756941852747868,-0.1116542679245772,0.8075799503682932,-0.5500860320488425,-0.44176843823753836,-0.28862938886503564,1.4632682487929747,1
1,2,0,0,-0.7115798344430262,-0.45009139508348234,-0.4461857394941374,8,1,3,0,0,0,6,-0.5276983458776434,-0.5926700916982085,-0.6556590419358611,-0.30832004214983727,-0.15411702581212317,-0.45211119242760245,-1.3681512101840796,0
0,1,0,0,-0.7115798344430262,-0.5300681962385244,-0.4461857394941374,3,10,0,0,1,0,1,-0.570328196250518,-0.6218225658663074,-0.6556590419358611,-0.392746260844728,-0.2545667253892523,-0.5320356297248573,-1.3681512101840796,0
1,1,0,0,-0.7115798344430262,-0.5337035053819355,-0.4461857394941374,3,7,3,0,4,1,1,-0.5722659167220123,-0.6231476783284936,-0.6556590419358611,-0.3965838162399503,-0.2591326208245763,-0.5356685586929144,-1.3681512101840796,0
1,2,0,0,0.4824845765657923,-0.6427627796842657,1.313793915662139,2,3,0,0,0,0,2,-0.29178087847321266,-0.43133764942702496,0.8075799503682932,-0.7352480798683187,-0.6620728929919237,-0.63920703428254,0.51946176246729,0
1,1,0,0,-0.3135583641067533,-0.9753935663063726,0.14047414555795473,8,7,3,3,2,1,6,-0.7834774481148908,-0.7675849367068016,-0.30726880567296727,-0.8868315179795999,-0.8424257626872238,-0.9752529638278163,-0.4243447238583948,0
1,2,0,0,-0.7115798344430262,-0.6936571076920197,-0.4461857394941374,8,1,3,0,0,0,6,-0.6575256174677614,-0.6814526266646914,-0.6556590419358611,-0.5654362536297318,-0.4600320199788346,-0.6955174332874242,-1.3681512101840796,0
2,5,0,0,-1.5076227751155717,-1.0662762948916478,-1.6195055095983217,3,6,3,3,1,0,2,-0.8561419657959269,-0.8172766540387884,-0.9343712309461762,-0.9587856816400181,-0.9280363020995498,-1.0715255814813278,-1.3681512101840796,1
1,3,0,0,2.0745704579108835,0.8368080416840137,2.487113685766323,3,5,4,0,2,1,1,2.694246368099501,2.304357028756616,3.455345745966287,-0.2054255881154392,-0.21096242398190757,0.844844449168761,1.4632682487929747,1
0,0,0,0,-1.5076227751155717,-1.0662762948916478,-1.6195055095983217,3,10,3,0,1,0,1,-0.8561419657959269,-0.8172766540387884,-0.9343712309461762,-0.9587856816400181,-0.9280363020995498,-1.0715255814813278,-1.3681512101840796,1
1,2,0,0,0.0844631062295195,-0.6900217985486087,0.7271340306100469,3,9,3,0,0,1,2,-0.45503382819660726,-0.5429783743662218,0.18047752509508422,-0.7204734915967129,-0.6444941955659262,-0.6882515753513101,0.51946176246729,1
1,2,0,0,0.0844631062295195,-0.25923766505440454,0.7271340306100469,3,9,0,0,0,0,1,0.004205923547541411,-0.2289267208280658,0.18047752509508422,-0.447623302996407,-0.3198590301143862,-0.2577494926365508,1.4632682487929747,0
0,0,0,0,-0.3135583641067533,-0.22470222819199998,-0.4461857394941374,10,10,3,0,1,0,2,-0.4075596766449969,-0.3571313515445915,-0.5163029474307036,-0.07039160764605427,-0.13528270714141144,-0.2259613641660517,-0.4243447238583948,0
1,1,0,0,0.4824845765657923,0.40238859904639845,1.313793915662139,3,7,4,3,0,1,1,1.100955710413314,0.5210869327693868,0.8075799503682932,-0.1835994918051124,-0.005725424164091566,0.4052600440338591,1.4632682487929747,1
1,2,1,0,0.4824845765657923,-0.9244992382986186,1.313793915662139,8,7,0,0,0,0,6,-0.6672142198252329,-0.6880781889756229,0.8075799503682932,-0.8839533514331831,-0.8390013411107308,-0.9207590293069606,0.51946176246729,0
0,3,0,0,0.0844631062295195,1.365745522050315,-0.4461857394941374,3,10,3,0,1,0,1,0.4401930296337585,0.9557238203664972,-0.376946852925546,1.6085388777637042,0.9047141256395245,1.3643532916009178,0.51946176246729,1
0,2,0,0,-0.7115798344430262,-0.40828533993425575,-0.4461857394941374,2,10,3,0,1,0,2,-0.505414560455459,-0.5774312983830658,-0.6556590419358611,-0.2641881551047807,-0.10160922830589654,-0.41033250929494647,-0.4243447238583948,0
3,4,0,0,-0.3135583641067533,-0.44463843136836584,-0.4461857394941374,8,10,0,0,0,0,2,-0.5247917651704019,-0.4773853074879993,-0.5163029474307036,-0.3025637090570038,-0.34246021251924025,-0.44575356673350264,-1.3681512101840796,0
1,1,1,0,-0.3135583641067533,-0.21016099161835597,0.14047414555795473,1,7,3,3,4,0,2,-0.17164220924056614,-0.34918067677147363,-0.30726880567296727,-0.28097745995887835,-0.12158502083543929,-0.21052141605180927,0.51946176246729,0
0,3,1,0,-0.3135583641067533,0.23879968759290324,0.14047414555795473,1,10,3,0,1,0,2,0.1873205081037526,-0.10370359315145933,-0.30726880567296727,0.07447610852358771,0.30133104386145093,0.23814531150323523,0.51946176246729,0
1,1,0,0,-0.7115798344430262,-0.8445224371435764,-0.4461857394941374,8,7,3,3,0,1,6,-0.7379410170347748,-0.7364447938454233,-0.6556590419358611,-0.7246948025314575,-0.6495166805447827,-0.8462839854617914,-1.3681512101840796,0
0,2,0,0,-0.3135583641067533,-0.47372090451565385,0.14047414555795473,3,10,0,0,1,0,1,-0.38236931051557105,-0.4932866570342351,-0.30726880567296727,-0.48964453457409124,-0.36985558513118455,-0.4739087662359447,-0.4243447238583948,0
1,3,0,0,0.4824845765657923,-0.7681809451319453,-0.6397835015613279,3,6,0,0,0,1,1,-0.7234662451127124,-0.5456285992905944,-0.3525595363871435,-0.6052131620802101,-0.7408345892512638,-0.7675674970464154,-0.4243447238583948,0
1,1,0,0,-0.7115798344430262,-0.937222820300557,-0.4461857394941374,3,9,0,0,0,1,1,-0.7873528890578794,-0.7702351616311742,-0.6556590419358611,-0.8225524651096263,-0.765947014145546,-0.9389236741472459,-1.3681512101840796,0
1,3,0,0,0.4824845765657923,-0.7572750177017123,1.313793915662139,3,1,3,0,4,1,1,-0.4443763656033886,-0.535690255824197,0.8075799503682932,-0.7956895773430701,-0.7339857460982777,-0.7536442967763368,0.51946176246729,0
1,1,0,0,-0.7115798344430262,1.2348743928875188,-0.4461857394941374,0,5,4,3,0,1,2,0.37043509265996377,0.021519534525147165,-0.6556590419358611,1.4703868835357015,1.9621755084605743,1.2317513842668357,-0.4243447238583948,1
1,2,0,0,-1.109601304779299,0.42783576305027554,-1.0328456245462296,0,3,3,0,4,0,2,-0.4579404089038487,-0.5449660430595012,-0.8646931836935975,1.4070672195145333,1.8868382337777274,0.4234246888741443,-0.4243447238583948,1
1,1,0,0,0.0844631062295195,0.7859137136762596,0.7271340306100469,8,2,3,0,0,1,6,1.1183951946567627,0.5330129449290636,0.18047752509508422,0.21435500267944083,0.46775793247901265,0.7867175856798484,1.4632682487929747,1
0,3,0,0,-0.3135583641067533,-0.571874251387751,0.14047414555795473,5,10,3,0,1,0,2,-0.46084698961109016,-0.5469537117527807,-0.30726880567296727,-0.5673550313273429,-0.4623149676964966,-0.5719978483734848,-0.4243447238583948,0
1,2,0,0,-0.7115798344430262,-0.87542256486257,-0.4461857394941374,8,6,3,0,0,0,6,-0.7544116410424764,-0.747708249774007,-0.6556590419358611,-0.7573140233908471,-0.6883267917450371,-0.8771638816902761,-1.3681512101840796,0
0,2,0,0,0.0844631062295195,-0.9844818391649002,0.7271340306100469,3,9,3,0,0,0,2,-0.7689445445786836,-0.7576465932404043,0.18047752509508422,-0.906978683804517,-0.8663967137226751,-0.9825188217639304,0.51946176246729,0
1,2,0,0,0.0844631062295195,1.5729581432247424,0.7271340306100469,7,3,3,0,4,0,2,1.9574281588137938,1.1067866410557368,0.18047752509508422,0.7128534485188182,1.0608677495276067,1.5732467072641976,1.4632682487929747,0
1,2,0,0,0.4824845765657923,1.2530509386045738,-0.6397835015613279,8,6,3,3,0,0,6,0.17613986098323053,1.2962777231483793,-0.3525595363871435,1.7921809949350729,0.5284843417688224,1.2523410091932992,0.51946176246729,1
1,2,0,0,0.0844631062295195,1.976477458143364,0.7271340306100469,8,6,3,0,2,0,6,2.387602103485528,1.400961607661098,0.18047752509508422,0.9684346378406239,1.3649563855201887,1.9765018227185294,1.4632682487929747,1
0,0,0,0,-1.5076227751155717,-1.0662762948916478,-1.6195055095983217,3,9,4,0,1,0,1,-0.8561419657959269,-0.8172766540387884,-0.9343712309461762,-0.9587856816400181,-0.9280363020995498,-1.0715255814813278,-1.3681512101840796,0
1,2,0,0,0.4824845765657923,1.9746598035716585,1.313793915662139,8,6,3,0,0,1,6,3.196115970216524,1.9538647825083366,0.8075799503682932,0.6462718624117112,0.9816494637247344,1.9765018227185294,1.4632682487929747,1
0,0,0,0,-1.5076227751155717,-1.0662762948916478,-1.6195055095983217,8,13,3,3,2,0,6,-0.8561419657959269,-0.8172766540387884,-0.9343712309461762,-0.9587856816400181,-0.9280363020995498,-1.0715255814813278,-1.3681512101840796,1
0,5,0,0,2.27358119307902,-0.7063806896939582,0.3340719076251452,3,10,0,0,1,0,1,-0.5367378118771644,-0.19414251869567511,1.2698937938891535,-0.6955630598430147,-0.7988866883575266,-0.700212993978638,0.51946176246729,0
1,2,0,0,0.4824845765657923,-1.0390114763160652,1.313793915662139,2,0,0,0,2,1,0,-0.8198097069554089,-0.792430795372795,0.8075799503682932,-0.9443948489079345,-0.9109141942170846,-1.0351962918007576,0.51946176246729,0
0,3,0,0,0.8805060469020651,-0.8845108377210975,0.14047414555795473,3,10,3,0,0,0,1,-0.7108129304338546,-0.6185097847108415,0.31983361960024176,-0.8148773543191816,-0.8301956856283201,-0.8817050429003475,0.51946176246729,0
1,3,0,0,1.676548987574611,2.298202317335238,2.487113685766323,8,14,3,1,0,1,6,5.420619071491979,4.088289680974938,2.9675994151982352,0.3730858877143234,0.4805424396979199,2.3043736620856774,1.4632682487929747,0
1,1,0,0,-0.7115798344430262,0.097022630999874,-0.4461857394941374,8,6,3,3,2,1,6,-0.23607141491775155,-0.3932406661391685,-0.6556590419358611,0.2692320448311198,0.5330502372041466,0.09464461726498213,-0.4243447238583948,1
1,2,0,0,0.4824845765657923,-0.6718452528315537,-0.15285579696809135,3,2,3,0,2,0,1,-0.5933386268495128,-0.4578398986707512,-0.06339564028894151,-0.6018930298843437,-0.6803364747332201,-0.6705410466320321,0.51946176246729,1
1,1,0,0,2.27358119307902,1.7856237281142862,-0.39925294868997,3,1,4,3,0,1,1,0.724805412486841,4.12058929724073,0.4424669827647805,1.973580104936507,0.0953765461895124,1.7890245233219455,0.51946176246729,1
1,1,0,0,-0.7115798344430262,1.416639850058069,-0.4461857394941374,3,6,4,3,4,1,1,0.4673211162346787,0.08777515763446277,-0.6556590419358611,1.6622646532968168,2.1904702802267773,1.4133978326696879,-0.4243447238583948,1
0,3,0,0,0.0844631062295195,2.2473079893274837,0.7271340306100469,8,14,4,3,1,0,6,2.6763224537381785,1.5984033645268585,0.18047752509508422,1.139973364007061,1.5690519114791739,2.247155030838779,1.4632682487929747,1
1,2,0,0,0.4824845765657923,-1.0571880220331202,-0.15285579696809135,3,1,3,3,2,1,1,-0.8500865893225072,-0.808994701150124,-0.06339564028894151,-0.9505623486502561,-0.9223289328053946,-1.0556315172460784,0.51946176246729,1
1,1,1,0,-1.109601304779299,1.8528769472673896,-1.0328456245462296,1,10,3,4,1,0,4,-0.07814719649096626,-0.2852440004709841,-0.8646931836935975,3.663549791905249,4.571584749748269,1.847532844352504,-0.4243447238583948,0
1,1,0,0,0.8805060469020651,-0.8954167651513305,-0.4461857394941374,8,4,4,0,2,1,6,-0.7650691036356949,-0.6304357968705183,-0.0982346639152309,-0.7784205780645697,-0.8360661226165939,-0.8935120620465329,-0.4243447238583948,1
0,2,0,0,-0.3135583641067533,-0.9099580017249745,-0.7395156820201835,2,10,0,0,1,0,2,-0.7936504805902359,-0.7318069002277712,-0.6208200183095718,-0.7607678232465471,-0.7807861743103491,-0.9112225907658109,-1.3681512101840796,0
1,1,0,0,-0.7115798344430262,0.7786430953894375,-0.4461857394941374,8,13,3,0,0,1,6,0.12725117348742934,-0.144782079479235,-0.6556590419358611,0.988773681435302,1.389155631327406,0.7758187987756773,-0.4243447238583948,0
1,2,0,0,0.0844631062295195,-0.4828091773741814,0.7271340306100469,3,6,0,0,0,0,1,-0.23413369444625726,-0.39191555367698216,0.18047752509508422,-0.5892290970801101,-0.48834057167784367,-0.4811746241720588,0.51946176246729,0
0,2,0,0,-0.7115798344430262,0.8586198965444797,-0.4461857394941374,3,7,3,3,4,0,1,0.1698810238603039,-0.11562960531113613,-0.6556590419358611,1.0731999001301928,1.4896053309045352,0.8557432360729321,-0.4243447238583948,1
1,2,1,0,-0.3135583641067533,-0.5882331425331006,0.14047414555795473,8,11,0,0,4,0,2,-0.47392660279367665,-0.5558982208725383,-0.30726880567296727,-0.5803067807862182,-0.4777248647907153,-0.5883460287297415,-0.4243447238583948,0
0,3,0,0,0.8805060469020651,-0.590050797104806,1.9004538007142313,0,10,3,3,1,0,2,-0.09461782049866779,-0.2965074563995677,1.5740384701466599,-0.7433343573082516,-0.671693886944928,-0.5847130997616844,0.51946176246729,0
1,2,0,0,0.4824845765657923,1.1185445002983665,1.313793915662139,8,8,0,0,0,0,6,2.055283042624256,1.1737048203961455,0.8075799503682932,0.19439971462428482,0.4440152762153276,1.1209470507410961,1.4632682487929747,1
0,0,0,0,2.27358119307902,1.0349323899999134,0.3340719076251452,3,8,3,0,0,0,1,1.0086620843560408,2.820819610893731,1.2698937938891535,0.578009019356628,-0.17401128449460648,1.0399599817206844,1.4632682487929747,1
0,2,0,0,-0.3135583641067533,1.6420290169495513,0.14047414555795473,3,9,3,3,1,0,1,1.3092606610989512,0.6635365224544153,-0.30726880567296727,1.1854483954404451,1.6231577723877637,1.640455893173253,0.51946176246729,1
0,2,0,0,-0.3135583641067533,0.7895490228196705,0.14047414555795473,3,13,3,2,1,0,1,0.6276674852508318,0.1974282138803801,-0.30726880567296727,0.5105183403057222,0.8201309127001463,0.7885340501638769,0.51946176246729,1
1,3,0,0,-0.3135583641067533,-0.7918104545641168,0.14047414555795473,3,9,3,0,1,0,1,-0.6366951223991977,-0.6672076676961886,-0.30726880567296727,-0.741484107385555,-0.6694924730743255,-0.7917900509409358,-0.4243447238583948,0
0,3,0,0,-0.3135583641067533,-0.853610710002104,0.14047414555795473,5,10,3,0,1,0,2,-0.6861069944223023,-0.7009980354819395,-0.30726880567296727,-0.7904129386746395,-0.7277076398747071,-0.8535498433979054,-0.4243447238583948,1
0,0,0,0,-1.5076227751155717,-1.0662762948916478,-1.6195055095983217,3,9,3,3,1,0,2,-0.8561419657959269,-0.8172766540387884,-0.9343712309461762,-0.9587856816400181,-0.9280363020995498,-1.0715255814813278,-1.3681512101840796,0
0,2,0,0,0.4824845765657923,-0.8390694734284599,-0.8861806532832065,7,10,0,0,1,0,5,-0.780449759878181,-0.6102278318221771,-0.4988834356175589,-0.638989398704826,-0.7853520697456733,-0.8387910694651737,-0.4243447238583948,0
1,3,0,0,2.27358119307902,-0.6191332702520941,2.193783743240277,8,4,3,0,3,1,6,-0.08153820731608129,-0.043079698006435546,3.3682481869005634,-0.7699779561950808,-0.7675776910867331,-0.6101436025380838,0.51946176246729,0
1,3,0,0,2.27358119307902,1.1149091911549556,0.02314216854753621,3,11,3,0,4,1,1,0.7715432302592835,2.9592938631922006,0.9190648259724191,0.8590037160968635,-0.14531137032971245,1.119403055929672,1.4632682487929747,1
1,1,0,0,-0.7115798344430262,-0.5300681962385244,-0.4461857394941374,2,11,3,0,3,1,0,-0.570328196250518,-0.6218225658663074,-0.6556590419358611,-0.392746260844728,-0.2545667253892523,-0.5320356297248573,-1.3681512101840796,0
1,2,0,0,0.8805060469020651,1.2221508108855803,-0.4461857394941374,8,0,0,0,4,0,2,0.3636530710097337,1.685198230800062,-0.0982346639152309,1.4569554396524234,0.3037770592732317,1.222669061846693,0.51946176246729,0
1,1,0,0,-1.109601304779299,-0.6918394531203143,-1.0328456245462296,0,3,0,0,0,1,2,-0.7563493615139706,-0.7490333622361933,-0.8646931836935975,-0.36588337307817187,-0.22260545734198392,-0.6955174332874242,-1.3681512101840796,0
1,3,0,0,-0.3135583641067533,1.34756897633326,-0.7395156820201835,8,6,3,0,0,1,6,0.10884282900823351,0.5025353582987785,-0.6208200183095718,2.098978457273115,1.3457796246918277,1.3448262983976111,-0.4243447238583948,0
0,1,0,0,0.4824845765657923,-0.9790288754497837,-0.6397835015613279,3,10,0,0,1,0,1,-0.8173100475471812,-0.7377699063076096,-0.3525595363871435,-0.8553010417688548,-0.8732455568756612,-0.9782773771937238,-0.4243447238583948,0
1,2,0,0,-0.3135583641067533,0.43874169048050854,0.14047414555795473,8,2,3,0,2,1,6,0.3471824470020322,0.0056181849789114216,-0.30726880567296727,0.23277526857650782,0.489674230568568,0.4379564047463725,0.51946176246729,0
0,2,0,0,-0.7115798344430262,1.336663048903027,-0.4461857394941374,3,10,3,0,1,0,1,0.4246912658618041,0.0586226834663639,-0.6556590419358611,1.5778384346019263,2.0900205806496484,1.333473395372433,-0.4243447238583948,0
0,0,0,0,-1.5076227751155717,-1.0662762948916478,-1.6195055095983217,8,0,3,3,4,0,6,-0.8561419657959269,-0.8172766540387884,-0.9343712309461762,-0.9587856816400181,-0.9280363020995498,-1.0715255814813278,-1.3681512101840796,1
1,1,1,0,0.8805060469020651,-0.8136223094245829,1.9004538007142313,6,3,3,3,0,1,2,-0.45212724748936584,-0.5409907056729423,1.5740384701466599,-0.8444813530823251,-0.7920378452045406,-0.8081382312971924,0.51946176246729,0
1,1,0,0,-0.3135583641067533,0.7859137136762596,0.14047414555795473,8,2,0,0,0,1,6,0.6247609045435905,0.19544054518710063,-0.30726880567296727,0.5076401737593055,0.8167064911236532,0.7849011211958198,0.51946176246729,1
1,2,1,0,0.0844631062295195,1.976477458143364,0.7271340306100469,6,3,4,3,0,0,4,2.387602103485528,1.400961607661098,0.18047752509508422,0.9684346378406239,1.3649563855201887,1.9765018227185294,1.4632682487929747,1
1,1,0,0,0.0844631062295195,1.7038292723875386,0.7271340306100469,2,6,3,0,0,1,0,2.0969440327613835,1.2021947383331513,0.18047752509508422,0.7957446450556201,1.1594910909306064,1.704032150114251,1.4632682487929747,1
0,2,0,0,2.27358119307902,1.672929144668545,-0.7043160889170579,7,1,4,0,1,0,5,0.2827144869154169,3.925466487183795,0.09825742933704128,2.429805713242803,0.054935758048070854,1.6759314445463298,0.51946176246729,1
1,1,1,0,2.27358119307902,-0.5082563413780584,-0.15285579696809135,7,12,0,0,2,1,5,-0.4843418503279585,0.1488959699528064,0.7204823913025697,-0.4538730360686262,-0.7277891737217664,-0.502972197980401,0.51946176246729,0
1,2,0,0,-0.7115798344430262,0.022498793559948393,-0.4461857394941374,3,1,3,0,0,0,2,-0.2757946845833847,-0.4204054716139879,-0.6556590419358611,0.19056215922906242,0.4394493807800034,0.020169573419812806,-0.4243447238583948,0
1,1,1,0,-0.3135583641067533,-0.893599110579625,0.14047414555795473,1,7,0,0,0,1,2,-0.7180793822019582,-0.7228623911080136,-0.30726880567296727,-0.8220727706852234,-0.7653762772161304,-0.8935120620465329,-0.4243447238583948,0
0,3,0,0,0.8805060469020651,1.4802577600677616,-0.4461857394941374,3,9,1,3,0,0,1,0.5012312244858289,1.9674471852457465,-0.0982346639152309,1.729421872713207,0.44271073466237776,1.480607018578743,0.51946176246729,1
1,2,0,0,-0.3135583641067533,2.147336987883681,0.14047414555795473,3,11,3,0,2,0,1,1.7132753794055122,0.9398224708202614,-0.30726880567296727,1.5855135453923703,2.099152371520296,2.145433019733182,0.51946176246729,1
0,0,0,0,-0.3135583641067533,-0.7645456359885343,-0.7395156820201835,3,11,4,1,1,0,1,-0.7355188664454069,-0.6523001524965925,-0.6208200183095718,-0.5765651642758765,-0.6438093112506277,-0.7659054320435293,-1.3681512101840796,1
1,3,0,0,2.27358119307902,1.5529639429359818,0.3340719076251452,8,9,0,0,0,1,6,1.4684104877239565,3.717755108736091,1.2698937938891535,0.956890065882618,0.011885886800729857,1.5576523596688128,1.4632682487929747,1
1,1,0,0,-0.3135583641067533,-0.7518220539865957,0.14047414555795473,8,9,3,0,0,1,6,-0.6047227346195417,-0.6453433120701144,-0.30726880567296727,-0.7098242753749711,-0.631823835732902,-0.7518278322923083,-0.4243447238583948,0
2,5,0,0,-1.5076227751155717,-1.0662762948916478,-1.6195055095983217,3,6,1,1,0,0,1,-0.8561419657959269,-0.8172766540387884,-0.9343712309461762,-0.9587856816400181,-0.9280363020995498,-1.0715255814813278,-1.3681512101840796,1
1,2,0,0,0.4824845765657923,0.9567732434165769,1.313793915662139,8,3,0,0,4,0,6,1.8397116401705151,1.0262860589779184,0.8075799503682932,0.10901410708058847,0.3424241027793674,0.9592817116625578,1.4632682487929747,1
1,2,0,0,-0.7115798344430262,-0.868151946575748,-0.4461857394941374,3,10,3,0,2,0,2,-0.7505362000994877,-0.7450580248496343,-0.6556590419358611,-0.7496389126004024,-0.679195000874389,-0.8698980237541621,-1.3681512101840796,0
1,1,0,0,0.0844631062295195,-0.7718162542753563,0.7271340306100469,5,6,3,0,2,1,3,-0.5422312494138507,-0.6026084351646058,0.18047752509508422,-0.7722804894322141,-0.7061337839428009,-0.7699924771325936,0.51946176246729,0
0,0,0,0,-1.5076227751155717,-1.0662762948916478,-1.6195055095983217,2,10,3,0,1,0,0,-0.8561419657959269,-0.8172766540387884,-0.9343712309461762,-0.9587856816400181,-0.9280363020995498,-1.0715255814813278,-1.3681512101840796,1
1,1,0,0,2.27358119307902,-0.45009139508348234,-0.4461857394941374,7,3,0,0,4,0,5,-0.5276983458776434,0.24960451707896614,0.38951166685282057,-0.30832004214983727,-0.7069165088745708,-0.4452994506124955,-0.4243447238583948,0
2,4,0,0,-1.5076227751155717,-1.0662762948916478,-1.6195055095983217,8,10,3,0,1,0,2,-0.8561419657959269,-0.8172766540387884,-0.9343712309461762,-0.9587856816400181,-0.9280363020995498,-1.0715255814813278,-1.3681512101840796,1
2,5,0,0,-1.5076227751155717,-1.0662762948916478,-1.6195055095983217,3,9,3,3,4,0,1,-0.8561419657959269,-0.8172766540387884,-0.9343712309461762,-0.9587856816400181,-0.9280363020995498,-1.0715255814813278,-1.3681512101840796,1
0,0,0,0,0.0844631062295195,-0.9935701120234277,-0.4461857394941374,7,10,3,0,1,0,5,-0.817387556366041,-0.7642721555513359,-0.376946852925546,-0.8820345737355719,-0.8732455568756612,-0.9934176086681015,-0.4243447238583948,1
1,3,0,0,1.676548987574611,-0.6972924168354308,2.487113685766323,3,8,3,3,4,1,1,-0.16776676829757756,-0.2792809943911457,2.9675994151982352,-0.8127187294093691,-0.773556839871086,-0.6891598075933244,0.51946176246729,0
0,5,0,0,2.27358119307902,-0.5664212876726346,0.3340719076251452,7,10,3,0,1,0,5,-0.4125250853532011,0.048187422826646696,1.2698937938891535,-0.5931987069219578,-0.7486618385689621,-0.5603452287084418,0.51946176246729,0
1,3,0,0,-0.3135583641067533,1.1930683377382922,0.14047414555795473,3,4,3,0,2,1,1,0.9502979437546325,0.41805943883440105,-0.30726880567296727,0.8299948269579791,1.2002417076908736,1.1917891656182085,0.51946176246729,0
1,3,0,0,-0.3135583641067533,-0.7645456359885343,0.14047414555795473,0,13,3,0,1,0,2,-0.6148957670948868,-0.6523001524965925,-0.30726880567296727,-0.7198978582874296,-0.6438093112506277,-0.7645430836805079,-0.4243447238583948,0
0,0,0,0,-1.109601304779299,-0.882693183149392,-1.0328456245462296,8,14,3,0,2,0,6,-0.8072145238906959,-0.783817564368584,-0.8646931836935975,-0.6680908604519284,-0.5821697228737529,-0.8862462041104188,-1.3681512101840796,0
2,5,0,0,-1.5076227751155717,-1.0662762948916478,-1.6195055095983217,8,4,4,0,1,0,6,-0.8561419657959269,-0.8172766540387884,-0.9343712309461762,-0.9587856816400181,-0.9280363020995498,-1.0715255814813278,-1.3681512101840796,1
1,3,0,0,1.676548987574611,1.3966456497693085,2.487113685766323,3,3,3,3,0,1,1,3.7386777022349276,2.773778118486117,2.9675994151982352,0.016193235958648942,0.10309508371113163,1.403407278007531,1.4632682487929747,1
1,2,0,0,-0.7115798344430262,-0.13927246332184134,-0.4461857394941374,0,5,3,0,0,0,2,-0.36202324556488097,-0.4793729761812788,-0.6556590419358611,0.019790944141669854,0.2362670339080832,-0.1414957656587255,-0.4243447238583948,0
1,1,0,0,1.278527517238338,1.0640148631472015,0.43380408808400084,3,3,0,0,0,1,1,1.1309903777214756,1.9005290059053377,0.7727409267420039,0.5404192927601628,0.0753192198129104,1.0669072323412476,1.4632682487929747,1
1,1,1,0,-1.109601304779299,-1.0008407303102498,-1.0328456245462296,1,2,0,0,0,1,2,-0.8387024815524783,-0.8053506418791115,-0.8646931836935975,-0.8551716859690158,-0.8047571253458005,-1.0043163955722727,-1.3681512101840796,0
1,2,0,0,0.0844631062295195,-0.5246152325234079,0.7271340306100469,3,3,3,2,4,0,1,-0.2787012652906261,-0.4223931403072674,0.18047752509508422,-0.615708229307144,-0.5198452501815797,-0.5229533073047148,0.51946176246729,1
1,2,0,0,0.4824845765657923,-0.6318568522540327,1.313793915662139,3,11,3,0,2,0,1,-0.2772479749370054,-0.42139930596062763,0.8075799503682932,-0.7294917467754853,-0.6552240498389377,-0.6283082473783689,0.51946176246729,0
1,1,0,0,-0.3135583641067533,-0.7863574908490003,0.14047414555795473,0,6,3,0,0,1,2,-0.6323352513383356,-0.6642261646562693,-0.30726880567296727,-0.7371668575659299,-0.6643558407095859,-0.7863406574888502,-0.4243447238583948,0
0,0,0,0,-1.5076227751155717,-1.0662762948916478,-1.6195055095983217,8,10,3,0,1,0,6,-0.8561419657959269,-0.8172766540387884,-0.9343712309461762,-0.9587856816400181,-0.9280363020995498,-1.0715255814813278,-1.3681512101840796,1
0,2,0,0,0.8805060469020651,0.7295664219533889,-0.4461857394941374,3,0,3,3,0,1,2,0.10109194712225632,1.146540014921326,-0.0982346639152309,0.9369666835998008,0.038628988636199256,0.7304071866749642,0.51946176246729,1
